time_step	object_id	x_m	y_m
0	1	17.996705513091822	4.109211563727716
1	1	17.433248426039846	4.882334440681241
2	1	16.822945089858415	5.6754622691009144
3	1	16.211991277074155	6.5602579006779225
4	1	15.630734328221846	7.474419966909697
5	1	15.093673151844426	8.221682879099902
6	1	14.715435817379875	9.414934133323472
7	1	14.399884191751775	10.545934049232773
8	1	14.157243700045068	11.742672327334224
9	1	13.987949013955447	13.050673746654283
10	1	13.882644051789358	14.43299816473942
11	1	13.776228972979673	15.781409029962425
12	1	13.687808187526286	17.047260681268952
13	1	13.617978629586931	18.38800768710942
14	1	13.552223395636576	19.879446929463228
15	1	13.460911744467413	21.515717603838716
16	1	13.322696065843475	23.023199565986513
17	1	13.239977772580259	24.426327513720576
18	1	13.199500240717695	25.89246275475449
19	1	13.185329067516571	27.482978819181874
20	1	13.178852071458536	29.153261459476212
21	1	13.155755165486593	30.732688798561103
22	1	13.131906149104937	32.40618396090966
23	1	13.137257299959893	34.08720332028984
24	1	13.179798835779327	35.769506962840765
25	1	13.245558914372616	37.52715868707264
26	1	13.294374489090652	39.128889676156035
27	1	13.338907708573451	40.702503134112476
28	1	13.39587261600244	42.33789777386124
29	1	13.460490413674677	44.01272605812051
30	1	13.506489463002824	45.59239419940732
31	1	13.46321598141673	47.069618181206515
32	1	13.450620705048413	48.67834379050797
33	1	13.419737568194149	50.29068399197768
34	1	13.346821592419456	51.843473053295426
35	1	13.233348886559124	53.33826654515499
36	1	13.061555193565527	54.75876160908896
338	19	18.185886651653096	7.70074415282274
339	19	17.328142374120336	8.869423823073722
340	19	16.610657682299664	10.395744891978199
341	19	15.9767037639111	11.786132795834439
342	19	15.381755700282888	13.107508475210464
343	19	14.940255216645177	14.562694551457126
344	19	14.659278048626996	16.096347856823154
345	19	14.438533942254528	17.394959434451373
346	19	14.338924403788882	19.0457795275569
347	19	14.22666612684925	20.479218840562304
348	19	14.16476407476111	21.918216987949307
349	19	14.156023011779293	23.435182830957004
350	19	14.143047503086876	24.951994477579163
351	19	14.193256547914896	26.725968894620486
352	19	14.18470620565273	28.368728052777335
353	19	14.184441895738859	30.02597423417722
354	19	14.179254796742285	31.709566315851582
355	19	14.075681846361022	33.29751976973297
356	19	13.94762196356667	34.89778703948066
357	19	13.804816106448287	36.65317130778203
358	19	13.656434686445035	38.42772451380995
359	19	13.52708173566993	40.1388802381619
360	19	13.456794906910263	41.75745370286012
361	19	13.354129917110708	43.37964196460098
362	19	13.306288674023921	44.99905599048753
363	19	13.322575891379655	46.583983656627524
364	19	13.26417102238708	47.6592364451118
365	19	12.844128259731992	47.30614944400421
366	19	12.777619474463833	47.20724624026584
367	19	12.74163326284825	47.35871892090512
368	19	12.708670039720444	47.309671372383754
369	19	12.687721420779978	47.06765022324597
370	19	12.724270222591072	47.09864484412636
371	19	12.72362166087313	47.06677105393865
411	26	15.79124503794139	11.087016228989633
412	26	15.59850250399385	12.640211154508403
413	26	15.465635333491978	14.324339594938762
414	26	15.333605179979521	16.087231119125533
415	26	15.122456031696208	17.708064794608127
416	26	14.988210418612937	19.53950302160731
417	26	14.868863790332343	21.345851639365854
418	26	14.793337205198254	23.13647150453687
419	26	14.739186789636623	24.870712673939796
420	26	14.632603738154426	26.457914404559304
421	26	14.609898847086518	28.25076954850898
422	26	14.530346564185336	30.07422568623225
423	26	14.400813036874045	31.94457615721459
424	26	14.24935980666119	33.87514636383547
425	26	14.125243809140892	35.876293771368715
426	26	13.97684924821902	37.761423724393595
427	26	13.884424661580649	39.710768949309625
428	26	13.791918531573687	41.57264326924763
429	26	13.68458606732435	43.322350844702115
430	26	13.588989204738047	45.06218617353426
431	26	13.569132140662475	46.86457006658986
432	26	13.533587916455138	48.59660723158931
433	26	13.472002158729826	50.260895075932645
434	26	13.368891977734418	51.85983414754931
435	26	13.203645967350523	53.395628134897684
436	26	13.005061810079955	53.13368309617784
549	171	14.686802408525265	58.873098329814745
550	171	15.10815248584545	57.244141935941975
551	171	15.574445474153212	55.693495649720866
552	171	15.99507756866931	54.10295747559418
553	171	16.309328027683627	52.28257689045002
554	171	16.502847451056024	50.448570968104384
555	171	16.607657780216982	49.22332437931123
556	171	16.650605897573698	47.48280793941383
557	171	16.59003750445327	45.58802409596417
558	171	16.524557512807448	43.73797693959109
559	171	16.455234416881158	41.92946440122212
560	171	16.285600293209864	39.95707825208093
561	171	16.153813789214688	38.285956737054526
562	171	16.063632858188313	36.41129214530498
563	171	16.023732040727552	34.471169360738955
564	171	16.008266472826815	32.528147270536884
565	171	15.956871885877316	30.569258765152107
566	171	15.911871382160605	29.085138826518495
567	171	15.787762638074081	27.46155280244596
568	171	15.647135449984612	25.53062884881631
569	171	15.52321033304005	23.46917526775735
570	171	15.41983852116828	21.79868050765046
571	171	15.324584915487582	20.020338246465663
572	171	15.251307649648341	18.318320687299288
573	171	15.171997032305683	16.379137873584334
574	171	15.12511541200285	14.256205851579784
575	171	15.2155971771732	12.36984667037884
576	171	15.624953956619606	10.693288606950254
577	171	16.343254654022196	9.238376707008003
578	171	17.30866813872676	7.658774865787643
579	171	18.529360635056534	5.9773188968823705
580	171	20.083495722316137	4.586016532251591
581	171	21.95343138882419	3.5947511528410065
918	193	13.412045857235011	59.985709662941765
919	193	13.467861241708677	58.525662494294345
920	193	13.51195755196912	56.97780977961665
921	193	13.616581956103166	55.71731300410167
922	193	13.716427178072562	54.251056274552745
923	193	13.769306543523168	52.76013284135181
924	193	13.778384360001338	51.310527809297284
925	193	13.792175916955443	49.853118137598216
926	193	13.84375189745515	48.41456448624717
927	193	13.982047813675571	46.98844264045375
928	193	14.12420328786787	45.57455751455391
929	193	14.231134040917826	44.14191807145284
930	193	14.30753189234761	42.62873732262397
931	193	14.384581922345566	41.22424145798064
932	193	14.42511274011666	39.83255802735236
933	193	14.478827813816977	38.443934471315416
934	193	14.55011919883584	37.04732047401931
935	193	14.598067537793748	35.630367963186984
936	193	14.742788682067939	34.313301826768644
937	193	14.814254068187136	32.912344230382345
938	193	14.874842564843423	31.563778944571602
939	193	14.925566806729776	30.29565348677715
940	193	14.906073194536711	29.027779121330735
941	193	14.981737642027351	27.790412798456522
942	193	14.984255090959534	26.551720108616436
943	193	14.897137912428894	25.245397522163447
944	193	14.721473366076	23.852373309888378
945	193	14.475923600086027	22.400807543020143
946	193	14.537138478115159	21.250049659084056
947	193	14.655736894456616	20.167861635299772
948	193	14.780981629789455	19.070241423189074
949	193	14.899347481299886	17.896819789849822
950	193	15.034521262682173	16.610860317954582
951	193	15.168942595145616	15.156188452279824
952	193	15.321372400178648	13.956014248199535
953	193	15.455271378337507	12.784887358097413
954	193	15.610062704445298	11.491935118059283
955	193	15.901132027595713	10.000862547877443
956	193	16.22890256985142	8.88215583904722
957	193	16.810710231208507	7.651120654316524
958	193	17.480973320184848	6.4832270100426195
959	193	18.231102420855855	5.395739157879392
960	193	19.20950039286223	4.247715584770125
961	193	20.229289541876575	3.3054938257002155
962	193	21.32127556298902	2.4952259897338482
1192	205	17.210894024317998	59.66185730948031
1193	205	17.115610433580056	58.58023717189486
1194	205	17.051896129804632	57.41430275209183
1195	205	17.05886236601254	56.22507839184002
1196	205	17.085598759335006	54.92588985114978
1197	205	16.931634130804703	53.736805505205794
1198	205	16.812721421759157	52.467433048649674
1199	205	16.78825591959043	51.131577540462374
1200	205	16.761275257736386	49.94724140398162
1201	205	16.72150419104617	48.657075841190206
1202	205	16.801315945286877	47.38320178625392
1203	205	16.894718558744767	46.063177474535514
1204	205	16.95246761844245	44.67019930943549
1205	205	16.98206626014207	43.21310186239936
1206	205	17.036355404012447	42.02142439668146
1207	205	17.151245823062503	40.512973268142815
1208	205	17.261929872343828	39.00938664077464
1209	205	17.360973040403824	37.50860644571287
1210	205	17.498313949288654	35.68487838122279
1211	205	17.363398017965118	34.12953068887145
1212	205	17.238725362514593	32.48948432688015
1213	205	17.234523027682044	31.110041670273844
1214	205	17.288441842942415	29.896387601610126
1215	205	17.165556422491743	28.31358951095388
1216	205	17.08974205314889	26.78492705668711
1217	205	17.079029191411873	25.4376978703205
1218	205	17.040062512194538	23.819075487393874
1219	205	16.961983791549688	22.00620915602591
