frame,id,class,tl_x,tl_y,br_x,br_y
0,0,1,39.621,13.136,40.317,13.938
1,0,1,39.597,13.111,40.317,13.950
2,0,1,39.597,13.111,40.317,13.950
3,0,1,39.597,13.111,40.317,13.950
4,0,1,39.597,13.123,40.317,13.962
5,0,1,39.597,13.123,40.317,13.962
6,0,1,39.597,13.123,40.317,13.962
7,0,1,39.597,13.123,40.317,13.962
8,0,1,39.609,13.124,40.329,13.962
9,0,1,39.597,13.123,40.317,13.962
10,0,1,39.597,13.123,40.317,13.962
11,0,1,39.585,13.123,40.305,13.962
12,0,1,39.585,13.123,40.305,13.962
13,0,1,39.585,13.123,40.305,13.962
14,0,1,39.585,13.123,40.305,13.962
15,0,1,39.585,13.123,40.305,13.962
16,0,1,39.585,13.123,40.305,13.962
17,0,1,39.585,13.123,40.305,13.962
18,0,1,39.585,13.123,40.305,13.962
19,0,1,39.585,13.123,40.305,13.962
20,0,1,39.585,13.123,40.305,13.962
21,0,1,39.585,13.123,40.305,13.962
22,0,1,39.585,13.123,40.305,13.962
23,0,1,39.585,13.123,40.305,13.962
24,0,1,39.585,13.123,40.305,13.962
25,0,1,39.585,13.123,40.305,13.962
26,0,1,39.585,13.123,40.305,13.962
27,0,1,39.585,13.123,40.305,13.962
28,0,1,39.585,13.123,40.305,13.962
29,0,1,39.585,13.123,40.305,13.962
30,0,1,39.585,13.123,40.305,13.962
31,0,1,39.585,13.123,40.305,13.962
32,0,1,39.585,13.123,40.305,13.962
33,0,1,39.585,13.123,40.305,13.962
34,0,1,39.585,13.123,40.305,13.962
35,0,1,39.585,13.123,40.305,13.962
36,0,1,39.585,13.123,40.305,13.962
37,0,1,39.585,13.123,40.305,13.962
38,0,1,39.585,13.123,40.305,13.962
39,0,1,39.585,13.123,40.305,13.962
40,0,1,39.585,13.123,40.305,13.962
41,0,1,39.597,13.123,40.317,13.962
42,0,1,39.597,13.123,40.317,13.962
43,0,1,39.597,13.123,40.317,13.962
44,0,1,39.609,13.124,40.329,13.962
45,0,1,39.597,13.123,40.317,13.962
46,0,1,39.597,13.123,40.317,13.962
47,0,1,39.597,13.123,40.317,13.962
48,0,1,39.597,13.123,40.317,13.962
49,0,1,39.597,13.123,40.317,13.962
50,0,1,39.609,13.124,40.329,13.962
51,0,1,39.597,13.123,40.317,13.962
52,0,1,39.597,13.123,40.317,13.962
53,0,1,39.597,13.123,40.317,13.962
54,0,1,39.597,13.123,40.317,13.962
55,0,1,39.597,13.123,40.317,13.962
56,0,1,39.597,13.123,40.317,13.962
57,0,1,39.585,13.123,40.305,13.962
58,0,1,39.585,13.123,40.305,13.962
59,0,1,39.585,13.123,40.305,13.962
60,0,1,39.585,13.123,40.305,13.962
61,0,1,39.585,13.136,40.305,13.974
62,0,1,39.597,13.136,40.317,13.974
63,0,1,39.585,13.136,40.305,13.974
64,0,1,39.597,13.148,40.317,13.986
65,0,1,39.585,13.148,40.305,13.986
66,0,1,39.585,13.148,40.305,13.986
67,0,1,39.585,13.148,40.305,13.986
68,0,1,39.656,13.293,40.342,13.877
69,0,1,39.656,13.293,40.378,13.865
70,0,1,39.644,13.281,40.354,13.877
71,0,1,39.644,13.305,40.342,13.865
72,0,1,39.559,13.305,40.318,13.889
73,0,1,39.559,13.341,40.282,13.865
74,0,1,39.583,13.365,40.282,13.841
75,0,1,39.571,13.341,40.306,13.877
76,0,1,39.571,13.353,40.282,13.865
77,0,1,39.619,13.354,40.306,13.865
78,0,1,39.595,13.317,40.293,13.901
79,0,1,39.608,13.317,40.293,13.901
80,0,1,39.632,13.293,40.293,13.913
81,0,1,39.583,13.329,40.281,13.901
82,0,1,39.620,13.305,40.269,13.913
83,0,1,39.632,13.281,40.269,13.937
