simulation_id,distance_min,angle_at_min,relative_speed_mean,cyclist_speed_mean,pedestrian_speed_mean,cyclist_speed_max,distance_mean,angle_mean,heading_mean,cyclist_delta_v_mean,pedestrian_delta_v_mean,cyclist_delta_v_abs_mean,pedestrian_delta_v_abs_mean,cyclist_acc_mean,pedestrian_acc_mean,cyclist_acc_mean_positive,pedestrian_acc_mean_positive,cyclist_dec_mean,pedestrian_dec_mean,model,speed_type,sfm,angle_increase_distance
5,1.777949,65.05422,3.330660650762729,2.9577026211180124,1.2756483136645962,4.973445,6.091933778726708,69.79772965450312,-1.428552480599327,0.00018852329192546583,-3.497826086956537e-05,0.007822700310559006,0.23232621583850924,0.5069839875876127,,1.0487394945373152,inf,-1.280284752067138,-inf,Moussaid,Random,SFM,4.269217
6,1.890077,59.945681,2.9876279573105795,2.483447694915254,1.3568765649717514,4.056297,6.273058217514124,68.21007882415253,-1.3983351223988767,-0.00041332556497175176,9.879872881355924e-05,0.006559684322033898,0.27768438064971757,0.37799920508185425,,0.788286176943401,inf,-1.1020429768079245,-inf,Moussaid,Random,SFM,4.39341
7,1.94088,60.73533,2.5992656431891956,2.164838298076923,1.2226088731971154,3.700515,6.437095530048077,68.21174610156251,-1.4185718407984311,-0.00041067007211538443,-0.00016379807692308053,0.005174218149038462,0.25318629086538463,0.23991698597983294,,0.619317509795854,inf,-1.0465546485857742,-inf,Moussaid,Random,SFM,4.407174
8,1.559904,69.459308,3.043344618869325,2.541650357142857,1.3511191538461536,4.578326,6.36577873695055,69.32308933447801,-1.3827583054387407,0.0006853035714285718,0.0001696394230769242,0.006534561813186813,0.40112071085164835,0.4131668544754352,,0.9807711919511908,inf,-1.1963185575942625,-inf,Moussaid,Random,SFM,5.836226
9,1.35384,55.734916,1.9086499974647773,1.4092605658263304,1.265688049369748,4.113085,6.416637367296919,70.05677872934173,-1.7572207177028192,-0.0002752787114845938,-0.0004941883753501437,0.004273282913165266,0.35397069187675073,0.1546537516667834,,1.097935997186953,inf,-1.1366271466137943,-inf,Moussaid,Random,SFM,6.947006
10,1.586932,70.546583,3.351125528726929,3.023332714285714,1.2804018794642857,5.069865,6.407343299107143,72.40595151785713,-1.4794129988548828,0.0004262819940476191,0.0006765684523809567,0.007346280505952382,0.3149477336309524,0.41493465020455533,,1.0616867241139598,inf,-1.3836010416284488,-inf,Moussaid,Random,SFM,5.97057
11,1.569362,69.986672,3.1872373590659464,2.803075461988304,1.3279872375730994,4.918388,6.256857399122807,68.99637391008771,-1.4494587960068792,0.00022303216374269002,-1.0410818713449707e-05,0.007295125730994151,0.2721433684210526,0.45152757559159146,,0.9813337057026095,inf,-1.316500000535377,-inf,Moussaid,Random,SFM,5.674658
12,1.67894,124.680859,2.3146419347365077,1.7580242967479673,1.3430245975609756,4.003778,6.556455527439024,61.68646883587399,-1.6279930248763526,-0.00047423526422764236,0.00023865294715447272,0.006444213922764228,0.42980906351626014,0.20693937598624773,,0.9682365464274117,inf,-1.1262372961236602,-inf,Moussaid,Random,SFM,4.485339
13,2.016695,61.091368,2.465335319213923,1.9794130737327185,1.269888504608295,3.075605,6.565315665898617,68.23602448387096,-1.418914504967127,-0.0003015823732718895,-0.00019295794930875476,0.003824002880184331,0.2833507183179723,0.18934098874136612,,0.5272015205365306,inf,-0.4979890974777534,-inf,Moussaid,Random,SFM,4.666458
14,1.355018,72.772794,3.155674288489958,2.848069792899408,1.182936371301775,5.057398,6.011077849852071,68.67633113165681,-1.4292858365746188,0.0013400096153846155,-0.00022061316568047624,0.0065045909763313614,0.37469592825443787,0.5120437129355776,,1.1236421544820236,inf,-0.9210877348553236,-inf,Moussaid,Random,SFM,6.073274
15,1.656981,70.742807,3.445670414675612,3.033096209580838,1.4488597934131737,5.118642,6.756194908682635,71.37350765868264,-1.471722377190746,-0.0004143630239520964,0.00043913398203592835,0.008446975299401197,0.33809077769461077,0.4313062412065314,,1.090860603897803,inf,-1.4452956278590479,-inf,Moussaid,Random,SFM,3.958523
16,1.532282,70.330343,3.376903248055354,3.0018534594594595,1.3103841317567566,4.961389,6.076273097128379,67.6830320793919,-1.4367642192580805,0.0003745270270270265,-0.00041359206081080177,0.008269467905405406,0.2944259282094595,0.5149884038368322,,1.0741774433079583,inf,-1.3529430643878788,-inf,Moussaid,Random,SFM,7.894286
17,0.802349,118.662766,3.5592545819506807,3.1649124375,1.3494041510416668,3.872246,6.1212691710069445,102.69957695746527,-1.4321932726761395,-0.00048213020833333284,9.018923611110952e-05,0.0065924600694444455,0.44517567534722224,0.3174122086849191,,0.7089446459757585,inf,-0.5170760024911404,-inf,Moussaid,Random,SFM,8.822497
18,1.717788,65.091556,3.0243592989741743,2.5368000111731845,1.3568194182960895,4.141762,6.305346265363127,70.41550281075419,-1.4215666212106912,-0.00019417877094972058,0.00015821717877094815,0.006307016759776536,0.41100366410614525,0.34915698925938027,,0.7872812705392608,inf,-1.2034101417314922,-inf,Moussaid,Random,SFM,6.305975
19,1.70539,68.915132,2.989537843008035,2.553213945054945,1.3325556311813187,4.194409,6.451844835851649,69.7317532135989,-1.435405036151793,-6.16215659340659e-05,0.00016650000000000502,0.005792839972527472,0.35814888324175825,0.3332786812165816,,0.8150250760041615,inf,-0.8238960329644303,-inf,Moussaid,Random,SFM,6.587143
20,1.82261,58.571195,3.0331684425156333,2.5418324143646407,1.4213257610497239,4.04386,6.577902865331492,70.0650608839779,-1.438650356355454,-0.00015258149171270692,1.3541436464089596e-05,0.0059381781767955805,0.20569215607734806,0.30248637721063454,,0.7815269188563885,inf,-1.0864037576441565,-inf,Moussaid,Random,SFM,4.606726
1,0.720298,66.937694,2.9579908596823317,2.5599788877005345,1.2621305220588235,4.0,5.855045885026737,96.4989746356952,-1.4802796510263472,0.001268716387959866,0.0011141471571906377,0.00392288762541806,0.2466798220735786,0.2550180470062413,,0.7464079825428257,inf,-1.0553123614341797,-inf,NES,Fixed,SFM,9.322542
2,1.003626,101.59964,2.720591078085143,2.308593265625,1.3146464537760416,3.78354,5.895426561197918,72.8222146764323,-1.5031861596825882,2.9893880208333324e-05,-2.1649088541666507e-05,0.0049578665364583335,0.4067132701822917,0.24999972251615424,,0.7201384917219936,inf,-0.8237667702745438,-inf,NES,Fixed,SFM,6.257506
