time_step,object_id,user_type,tl_x,tl_y,br_x,br_y,__file__,x_m,y_m
57,0,1,35.665,12.987,36.729,13.892,P2_01_02_11.csv,36.19838684546748,13.439677484324408
58,0,1,35.64,12.987,36.704,13.892,P2_01_02_11.csv,36.169044038343166,13.43884155607368
59,0,1,35.602,12.987,36.667,13.892,P2_01_02_11.csv,36.13692865272956,13.438366139935686
60,0,1,35.565,12.986,36.629,13.891,P2_01_02_11.csv,36.102635064405895,13.437787408057881
61,0,1,35.552,12.986,36.617,13.891,P2_01_02_11.csv,36.07592873781715,13.437478665860837
62,0,1,35.515,12.986,36.579,13.891,P2_01_02_11.csv,36.04592396363478,13.43736490304029
63,0,1,35.49,12.986,36.554,13.891,P2_01_02_11.csv,36.01784987781286,13.43738327242713
64,0,1,35.465,12.986,36.529,13.891,P2_01_02_11.csv,35.99123891428938,13.437483599143919
65,0,1,35.44,12.986,36.504,13.891,P2_01_02_11.csv,35.96567963944722,13.437627695162245
66,0,1,35.402,12.985,36.467,13.89,P2_01_02_11.csv,35.936220168803075,13.43741928786647
67,0,1,35.365,12.985,36.429,13.89,P2_01_02_11.csv,35.903659588784514,13.437294130486066
68,0,1,35.352,12.985,36.417,13.89,P2_01_02_11.csv,35.87796593025744,13.437231474329922
69,0,1,35.314,12.997,36.379,13.902,P2_01_02_11.csv,35.84825425852363,13.441637489879971
70,0,1,35.289,12.997,36.354,13.902,P2_01_02_11.csv,35.82014033050191,13.445043785633452
71,0,1,35.264,12.997,36.329,13.902,P2_01_02_11.csv,35.79328249792908,13.447548296483635
72,0,1,35.239,12.997,36.304,13.902,P2_01_02_11.csv,35.76736527019144,13.449284501618425
73,0,1,35.214,12.997,36.279,13.902,P2_01_02_11.csv,35.74211473774435,13.450397714203737
74,0,1,35.177,12.996,36.241,13.901,P2_01_02_11.csv,35.712696426684104,13.450660486174996
75,0,1,35.139,12.996,36.204,13.901,P2_01_02_11.csv,35.680004807206736,13.450654715749327
76,0,1,35.114,12.996,36.179,13.901,P2_01_02_11.csv,35.64947323076733,13.450479869317068
77,0,1,35.089,12.996,36.154,13.901,P2_01_02_11.csv,35.62074483191595,13.450212175350996
78,0,1,35.051,13.008,36.116,13.913,P2_01_02_11.csv,35.58865812291643,13.454331370621041
79,0,1,35.014,13.008,36.079,13.913,P2_01_02_11.csv,35.5543501109346,13.457422005077524
80,0,1,34.989,13.02,36.053,13.925,P2_01_02_11.csv,35.522665759657514,13.464041963314877
81,0,1,34.964,13.007,36.029,13.913,P2_01_02_11.csv,35.49349782683645,13.46428469054605
82,0,1,34.926,13.02,35.991,13.925,P2_01_02_11.csv,35.46131217037075,13.468706065017033
83,0,1,34.889,13.007,35.954,13.912,P2_01_02_11.csv,35.42712808974815,13.467005865649565
84,0,1,34.876,13.019,35.941,13.925,P2_01_02_11.csv,35.40030710790135,13.46994470463855
85,0,1,34.839,13.007,35.904,13.912,P2_01_02_11.csv,35.37038422993641,13.467354759388646
86,0,1,34.814,13.019,35.878,13.924,P2_01_02_11.csv,35.342180660226084,13.469519825018116
87,0,1,34.789,13.006,35.854,13.912,P2_01_02_11.csv,35.31564601249279,13.466435417328285
88,0,1,34.751,13.018,35.816,13.924,P2_01_02_11.csv,35.28534937663657,13.468321640968949
89,0,1,34.714,13.006,35.778,13.911,P2_01_02_11.csv,35.25225001650008,13.465116670898079
90,0,1,34.701,13.018,35.766,13.923,P2_01_02_11.csv,35.22624876136641,13.466991835558687
91,0,1,34.664,13.005,35.728,13.911,P2_01_02_11.csv,35.196584225656906,13.463845816200276
92,0,1,34.638,13.018,35.703,13.923,P2_01_02_11.csv,35.16840867736579,13.46600378885282
93,0,1,34.614,13.005,35.678,13.91,P2_01_02_11.csv,35.141754419900906,13.462930472413213
94,0,1,34.589,13.005,35.653,13.91,P2_01_02_11.csv,35.11604739811925,13.460558766050555
95,0,1,34.564,13.005,35.628,13.91,P2_01_02_11.csv,35.09099455580616,13.458818440276726
96,0,1,34.539,13.005,35.603,13.91,P2_01_02_11.csv,35.06635890456048,13.457614991748981
97,0,1,34.501,13.004,35.566,13.91,P2_01_02_11.csv,35.03734910372359,13.456661758349872
98,0,1,34.464,12.992,35.528,13.897,P2_01_02_11.csv,35.004903251358705,13.451478265500622
99,0,1,34.451,12.979,35.516,13.884,P2_01_02_11.csv,34.979103751196625,13.442858473792844
100,0,1,34.414,12.991,35.478,13.897,P2_01_02_11.csv,34.94933974222982,13.441122769309622
101,0,1,34.389,12.966,35.454,13.872,P2_01_02_11.csv,34.92125114113186,13.431038449140978
102,0,1,34.364,12.966,35.429,13.871,P2_01_02_11.csv,34.89432103805445,13.423531218392695
103,0,1,34.339,12.966,35.404,13.871,P2_01_02_11.csv,34.86827566748871,13.418392043961623
104,0,1,34.314,12.953,35.379,13.859,P2_01_02_11.csv,34.84287190087034,13.410547611743265
105,0,1,34.289,12.965,35.354,13.871,P2_01_02_11.csv,34.817905268999624,13.409658217954684
106,0,1,34.251,12.953,35.316,13.858,P2_01_02_11.csv,34.788419033261135,13.405150951247963
107,0,1,34.2,13.015,35.09,13.919,P2_01_02_11.csv,34.71835007431977,13.425007392494143
109,0,1,34.138,13.014,35.178,13.92,P2_01_02_11.csv,34.673079452906904,13.440879569330894
110,0,1,34.113,13.014,35.153,13.92,P2_01_02_11.csv,34.63408418993983,13.452975297602444
111,0,1,34.088,13.014,35.128,13.919,P2_01_02_11.csv,34.60016264395176,13.461541489829653
112,0,1,34.075,13.001,35.115,13.907,P2_01_02_11.csv,34.57457730421198,13.462734845501787
113,0,1,34.063,13.014,35.103,13.919,P2_01_02_11.csv,34.55562338340871,13.46740277655719
114,0,1,34.025,13.014,35.065,13.919,P2_01_02_11.csv,34.53182265032744,13.470277975096291
115,0,1,34.013,13.014,35.053,13.919,P2_01_02_11.csv,34.51341969537346,13.47179294739212
116,0,1,33.975,13.013,35.015,13.919,P2_01_02_11.csv,34.489347336653374,13.472144474559908
117,0,1,33.963,13.013,35.002,13.919,P2_01_02_11.csv,34.46999068171467,13.471878187704618
118,0,1,33.925,13.013,34.965,13.918,P2_01_02_11.csv,34.4449387552588,13.471058681130447
119,0,1,33.913,13.013,34.952,13.918,P2_01_02_11.csv,34.42451941820165,13.470099648982298
120,0,1,33.875,13.025,34.915,13.931,P2_01_02_11.csv,34.398436774053756,13.473737311177553
121,0,1,33.862,13.037,34.902,13.943,P2_01_02_11.csv,34.3769044516751,13.480796745679472
122,0,1,33.812,13.025,34.852,13.93,P2_01_02_11.csv,34.3452813549609,13.48137613175742
123,0,1,33.787,13.037,34.827,13.942,P2_01_02_11.csv,34.31504482978586,13.485858162571578
124,0,1,33.75,13.024,34.79,13.93,P2_01_02_11.csv,34.28167550019815,13.484368514580066
125,0,1,33.737,13.037,34.777,13.942,P2_01_02_11.csv,34.25488838332805,13.487451190803478
126,0,1,33.699,13.036,34.739,13.942,P2_01_02_11.csv,34.224135009225336,13.489375772077638
127,0,1,33.687,13.036,34.727,13.942,P2_01_02_11.csv,34.19988774356975,13.490560929559102
128,0,1,33.662,13.036,34.702,13.942,P2_01_02_11.csv,34.17592806121108,13.491185111675195
129,0,1,33.637,13.036,34.677,13.942,P2_01_02_11.csv,34.15206727543024,13.491405547803994
130,0,1,33.624,13.036,34.664,13.941,P2_01_02_11.csv,34.13260264332747,13.491169235602552
131,0,1,33.624,13.036,34.664,13.941,P2_01_02_11.csv,34.12121993404716,13.490807963681512
132,0,1,33.612,13.036,34.652,13.941,P2_01_02_11.csv,34.11141963402911,13.490396507927764
133,0,1,33.586,13.048,34.626,13.954,P2_01_02_11.csv,34.09728194491481,13.494594641363118
134,0,1,33.574,13.061,34.614,13.966,P2_01_02_11.csv,34.084625087732704,13.502362498558664
135,0,1,33.574,13.048,34.614,13.954,P2_01_02_11.csv,34.07737952627213,13.503542807689342
136,0,1,33.561,13.06,34.601,13.966,P2_01_02_11.csv,34.06933296615506,13.508510149066238
137,0,1,33.536,13.048,34.576,13.953,P2_01_02_11.csv,34.055962912322364,13.507394263414156
138,0,1,33.524,13.06,34.564,13.966,P2_01_02_11.csv,34.04310092536349,13.510750582673204
139,0,1,33.524,13.06,34.564,13.966,P2_01_02_11.csv,34.03505241284519,13.51304820106173
140,0,1,33.524,13.06,34.564,13.966,P2_01_02_11.csv,34.03068220933218,13.51449488922598
141,0,1,33.511,13.06,34.551,13.966,P2_01_02_11.csv,34.024188486596316,13.515289426499344
142,0,1,33.486,13.072,34.526,13.978,P2_01_02_11.csv,34.011412963692116,13.520033357279692
143,0,1,33.486,13.072,34.526,13.978,P2_01_02_11.csv,34.00291751251937,13.523422891676521
144,0,1,33.473,13.085,34.513,13.99,P2_01_02_11.csv,33.99300621577713,13.530296639365554
145,0,1,33.486,13.072,34.526,13.978,P2_01_02_11.csv,33.99154150612635,13.530599896755216
146,0,1,33.473,13.085,34.513,13.99,P2_01_02_11.csv,33.98697269636448,13.534954984704068
147,0,1,33.473,13.072,34.513,13.978,P2_01_02_11.csv,33.984567245048794,13.533298047661924
148,0,1,33.473,13.085,34.513,13.99,P2_01_02_11.csv,33.983718677323495,13.536201255728438
149,0,1,33.473,13.072,34.513,13.978,P2_01_02_11.csv,33.98392041471822,13.533528704230937
150,0,1,33.461,13.085,34.501,13.99,P2_01_02_11.csv,33.9803449595749,13.53577241409062
151,0,1,33.448,13.072,34.488,13.978,P2_01_02_11.csv,33.973346850366916,13.532717586053153
152,0,1,33.448,13.085,34.488,13.99,P2_01_02_11.csv,33.96850401272677,13.534784407091113
153,0,1,33.448,13.072,34.488,13.978,P2_01_02_11.csv,33.9654066164651,13.531696409060517
154,0,1,33.436,13.085,34.476,13.99,P2_01_02_11.csv,33.959233010213424,13.533823427302572
155,0,1,33.423,13.072,34.463,13.978,P2_01_02_11.csv,33.95028572654269,13.530849787483813
0,2,2,52.512,12.901,54.006,13.493,P2_01_02_11.csv,53.259,13.197
1,2,2,52.462,12.876,54.03,13.493,P2_01_02_11.csv,53.250304635761594,13.188639072847682
2,2,2,52.03,12.798,53.981,13.58,P2_01_02_11.csv,53.0946327062079,13.187316594968683
3,2,2,52.079,12.811,53.944,13.567,P2_01_02_11.csv,53.019120811257565,13.186980481126225
4,2,2,51.881,12.822,53.746,13.578,P2_01_02_11.csv,52.87957966503685,13.19268368834992
5,2,2,51.646,12.833,53.511,13.589,P2_01_02_11.csv,52.69040685820952,13.201387309646186
6,2,2,51.411,12.819,53.276,13.575,P2_01_02_11.csv,52.47421284222465,13.2007132091608
7,2,2,51.189,12.83,53.054,13.586,P2_01_02_11.csv,52.24758024539914,13.204644648863551
8,2,2,50.966,12.841,52.831,13.597,P2_01_02_11.csv,52.014325676083686,13.211592603086164
9,2,2,50.743,12.852,52.609,13.608,P2_01_02_11.csv,51.77739822110405,13.220598369172098
10,2,2,50.521,12.838,52.386,13.594,P2_01_02_11.csv,51.53871926656511,13.221593720129045
11,2,2,50.298,12.873,52.164,13.63,P2_01_02_11.csv,51.299769680255174,13.235040622716042
12,2,2,50.05,12.859,51.916,13.616,P2_01_02_11.csv,51.05222241180888,13.239572295498013
13,2,2,49.827,12.87,51.693,13.627,P2_01_02_11.csv,50.80835773381439,13.246332407326086
14,2,2,49.604,12.881,51.471,13.638,P2_01_02_11.csv,50.56856830373696,13.254827710008154
15,2,2,49.381,12.892,51.248,13.649,P2_01_02_11.csv,50.33250963101201,13.2646171287239
16,2,2,49.158,12.878,51.025,13.635,P2_01_02_11.csv,50.09983624129415,13.266099918333161
17,2,2,48.91,12.889,50.778,13.646,P2_01_02_11.csv,49.86103153700923,13.270329460695644
18,2,2,48.687,12.9,50.555,13.657,P2_01_02_11.csv,49.62670158503576,13.276831072901706
19,2,2,48.464,12.911,50.332,13.668,P2_01_02_11.csv,49.396096895311906,13.285124350419638
20,2,2,48.241,12.897,50.109,13.654,P2_01_02_11.csv,49.16844785656579,13.285544129250985
21,2,2,48.018,12.908,49.886,13.665,P2_01_02_11.csv,48.94303371275235,13.289067372627507
22,2,2,47.795,12.894,49.663,13.651,P2_01_02_11.csv,48.71922203255033,13.28592533631875
23,2,2,47.571,12.905,49.44,13.662,P2_01_02_11.csv,48.49630204582477,13.28693111719277
24,2,2,47.348,12.891,49.217,13.648,P2_01_02_11.csv,48.27408327607632,13.282131673005642
25,2,2,47.125,12.902,48.994,13.659,P2_01_02_11.csv,48.052245153976365,13.282153839597061
26,2,2,46.902,12.888,48.77,13.645,P2_01_02_11.csv,47.83037071174063,13.276874778392248
27,2,2,46.678,12.899,48.547,13.656,P2_01_02_11.csv,47.6083442062355,13.276773308115912
28,2,2,46.455,12.885,48.324,13.643,P2_01_02_11.csv,47.386288979932004,13.271789714073403
29,2,2,46.231,12.896,48.101,13.654,P2_01_02_11.csv,47.16395621574072,13.272080126612279
30,2,2,45.759,12.967,47.481,13.575,P2_01_02_11.csv,46.822454109703955,13.271020721098017
31,2,2,45.61,12.954,47.22,13.611,P2_01_02_11.csv,46.51519242696837,13.274590151981062
32,2,2,45.796,12.943,47.604,13.663,P2_01_02_11.csv,46.41832878486651,13.285030134150395
33,2,2,45.238,12.926,46.749,13.558,P2_01_02_11.csv,46.11908075548898,13.270558964531652
34,2,2,44.964,12.987,46.562,13.606,P2_01_02_11.csv,45.83520113689545,13.279247367906956
35,2,2,45.237,12.989,46.984,13.684,P2_01_02_11.csv,45.77836582839717,13.300850742912129
36,2,2,44.703,12.948,46.45,13.643,P2_01_02_11.csv,45.571996208506114,13.302205627953526
37,2,2,44.293,12.945,45.904,13.59,P2_01_02_11.csv,45.2658380301135,13.29220497088538
38,2,2,45.026,13.0,46.76,13.682,P2_01_02_11.csv,45.35218157559041,13.31102692398534
39,2,2,44.057,12.919,45.792,13.601,P2_01_02_11.csv,45.092589612249164,13.29542740824591
40,2,2,43.821,12.905,45.556,13.587,P2_01_02_11.csv,44.828340081369795,13.277602718683209
41,2,2,43.311,12.851,44.973,13.521,P2_01_02_11.csv,44.448917643451026,13.241717568486656
42,2,2,43.311,12.851,45.035,13.522,P2_01_02_11.csv,44.19642611351927,13.214820071013074
43,2,2,43.087,12.85,44.811,13.52,P2_01_02_11.csv,43.95257769230121,13.19503610428544
44,2,2,42.938,12.836,44.662,13.507,P2_01_02_11.csv,43.74341431708299,13.176771528736781
45,2,2,42.491,12.759,43.979,13.415,P2_01_02_11.csv,43.40755488688497,13.133668009699255
46,2,2,42.18,12.782,43.767,13.414,P2_01_02_11.csv,43.08540036697528,13.106803697830655
47,2,2,41.919,12.655,43.556,13.4,P2_01_02_11.csv,42.78611876539595,13.063152006003303
48,2,2,41.757,12.667,43.32,13.386,P2_01_02_11.csv,42.51994659908492,13.032392669022297
49,2,2,41.496,12.653,43.233,13.348,P2_01_02_11.csv,42.28923121186578,13.002919830826931
50,2,2,41.409,12.602,42.81,13.296,P2_01_02_11.csv,42.05554292143069,12.965133611821875
51,2,2,41.098,12.575,42.81,13.271,P2_01_02_11.csv,41.854968754917294,12.930410909964795
52,2,2,41.16,12.613,42.81,13.259,P2_01_02_11.csv,41.747641361006,12.912694078228563
53,2,2,40.949,12.587,42.599,13.232,P2_01_02_11.csv,41.62095068923593,12.893590790674104
54,2,2,40.737,12.56,42.388,13.206,P2_01_02_11.csv,41.47515255257685,12.873024506898707
55,2,2,40.19,12.432,41.939,13.253,P2_01_02_11.csv,41.20644263147912,12.845901540586972
56,2,2,40.053,12.381,41.814,13.252,P2_01_02_11.csv,40.97722638253268,12.818922326291768
57,2,2,39.867,12.343,41.541,13.225,P2_01_02_11.csv,40.74443122770883,12.789715207457201
58,2,2,39.915,12.468,41.567,13.113,P2_01_02_11.csv,40.60789337385783,12.773218710499448
59,2,2,39.691,12.441,41.343,13.087,P2_01_02_11.csv,40.449685446490015,12.754407148346665
60,2,2,39.492,12.39,41.144,13.036,P2_01_02_11.csv,40.28178653608078,12.724490352949582
61,2,2,39.268,12.364,40.92,13.01,P2_01_02_11.csv,40.096081273063376,12.695104657419273
62,2,2,39.019,12.337,40.671,12.983,P2_01_02_11.csv,39.88687474029068,12.665954577520509
63,2,2,38.795,12.286,40.447,12.932,P2_01_02_11.csv,39.66888689093421,12.628275609209929
64,2,2,38.571,12.259,40.223,12.905,P2_01_02_11.csv,39.44487757907004,12.593002281701773
65,2,2,38.321,12.258,39.973,12.904,P2_01_02_11.csv,39.2074817317309,12.569490871049531
66,2,2,38.097,12.206,39.75,12.852,P2_01_02_11.csv,38.97040350152513,12.536390568861446
67,2,2,37.898,12.18,39.55,12.826,P2_01_02_11.csv,38.74345312000816,12.505320831223235
68,2,2,37.674,12.129,39.326,12.775,P2_01_02_11.csv,38.516044851145715,12.46671867688965
69,2,2,37.424,12.102,39.077,12.748,P2_01_02_11.csv,38.279216816221606,12.431224601594234
70,2,2,37.2,12.1,38.853,12.747,P2_01_02_11.csv,38.04483660000929,12.407769098470942
71,2,2,37.0,12.074,38.653,12.72,P2_01_02_11.csv,37.821674958941244,12.38444103384219
72,2,2,36.751,12.047,38.404,12.694,P2_01_02_11.csv,37.589370444064265,12.360941395957298
73,2,2,36.501,12.046,38.154,12.692,P2_01_02_11.csv,37.3495986773211,12.346312204214719
74,2,2,36.301,12.019,37.955,12.666,P2_01_02_11.csv,37.12291870282089,12.329109072767977
75,2,2,36.052,11.993,37.705,12.639,P2_01_02_11.csv,36.88822903355791,12.309542292858064
76,2,2,35.827,11.991,37.481,12.638,P2_01_02_11.csv,36.65652313282404,12.297149585733784
77,2,2,34.954,11.811,36.832,12.584,P2_01_02_11.csv,36.22947327879039,12.247568185559594
79,2,2,34.679,11.771,36.645,12.545,P2_01_02_11.csv,35.847969748615576,12.197725479087666
80,2,2,34.816,11.822,36.496,12.469,P2_01_02_11.csv,35.590132948124776,12.15849411851668
81,2,2,34.641,11.833,36.321,12.48,P2_01_02_11.csv,35.368070423405875,12.136749920891573
82,2,2,34.391,11.807,36.071,12.454,P2_01_02_11.csv,35.14468058260309,12.115005914800726
83,2,2,34.179,11.805,35.859,12.452,P2_01_02_11.csv,34.932348551020304,12.101772339489726
84,2,2,33.941,11.804,35.621,12.451,P2_01_02_11.csv,34.717438004158126,12.09517276866716
85,2,2,33.691,11.802,35.371,12.449,P2_01_02_11.csv,34.494640791456234,12.092837564861728
86,2,2,33.466,11.8,35.146,12.448,P2_01_02_11.csv,34.273920371367254,12.093405491271106
87,2,2,33.24,11.824,34.921,12.471,P2_01_02_11.csv,34.05398668068431,12.104859053196085
88,2,2,32.989,11.872,34.67,12.519,P2_01_02_11.csv,33.82470589018691,12.133174832928958
89,2,2,32.764,11.87,34.445,12.518,P2_01_02_11.csv,33.59738428565572,12.155450005356169
90,2,2,32.538,11.893,34.219,12.541,P2_01_02_11.csv,33.37111531947265,12.181055411320324
91,2,2,32.312,11.892,33.994,12.539,P2_01_02_11.csv,33.145716612232,12.199523412113987
92,2,2,32.087,11.915,33.768,12.563,P2_01_02_11.csv,32.92085926315225,12.221116065841066
93,2,2,31.835,11.963,33.517,12.611,P2_01_02_11.csv,32.68670677540223,12.253865718562722
94,2,2,31.609,11.987,33.291,12.634,P2_01_02_11.csv,32.4547092885648,12.2858378438398
95,2,2,31.409,11.985,33.091,12.633,P2_01_02_11.csv,32.234134658689655,12.307428793309084
96,2,2,31.158,12.008,32.84,12.656,P2_01_02_11.csv,32.00360319671369,12.329664081013258
97,2,2,30.931,12.057,32.614,12.705,P2_01_02_11.csv,31.77419233133601,12.361952752197064
98,2,2,30.68,12.08,32.363,12.728,P2_01_02_11.csv,31.536687383422702,12.392330221553255
99,2,2,30.454,12.103,32.137,12.751,P2_01_02_11.csv,31.302217434677402,12.420914944302064
100,2,2,30.227,12.152,31.911,12.8,P2_01_02_11.csv,31.070152161290128,12.457509989491042
101,2,2,30.001,12.2,31.685,12.848,P2_01_02_11.csv,30.84023152577264,12.499779013592592
102,2,2,29.775,12.224,31.458,12.872,P2_01_02_11.csv,30.611792001487565,12.53723698358308
103,2,2,29.523,12.272,31.207,12.92,P2_01_02_11.csv,30.375224471202532,12.579436833678745
104,2,2,29.296,12.32,30.98,12.968,P2_01_02_11.csv,30.141371970212678,12.625091150075457
105,2,2,29.095,12.344,30.779,12.992,P2_01_02_11.csv,29.919363815146863,12.66426422436399
106,2,2,28.868,12.392,30.553,13.041,P2_01_02_11.csv,29.697100865958816,12.707172835274594
107,2,2,28.641,12.441,30.326,13.089,P2_01_02_11.csv,29.47415606266236,12.752884006903974
108,2,2,28.44,12.464,30.125,13.113,P2_01_02_11.csv,29.260044432350103,12.791368903383153
109,2,2,28.188,12.512,29.873,13.161,P2_01_02_11.csv,29.033748092421106,12.833133938624997
110,2,2,27.961,12.536,29.647,13.185,P2_01_02_11.csv,28.807118587813665,12.868616700208715
111,2,2,27.708,12.609,29.394,13.258,P2_01_02_11.csv,28.57051885494456,12.917286638727726
112,2,2,27.482,12.608,29.168,13.256,P2_01_02_11.csv,28.336276222705813,12.94874784551449
113,2,2,27.088,12.843,28.65,13.441,P2_01_02_11.csv,28.019378734412378,13.044703153088555
114,2,2,27.077,12.792,28.751,13.429,P2_01_02_11.csv,27.82395950772815,13.101398181840256
115,2,2,26.863,12.803,28.537,13.44,P2_01_02_11.csv,27.628843994714224,13.141969267282581
116,2,2,26.483,12.926,28.058,13.524,P2_01_02_11.csv,27.352967853389867,13.204114989896148
117,2,2,26.471,12.901,28.133,13.525,P2_01_02_11.csv,27.183864576782995,13.24058362495485
118,2,2,26.244,12.924,27.906,13.548,P2_01_02_11.csv,27.002802051947082,13.269894895059414
