time_step,object_id,user_type,tl_x,tl_y,br_x,br_y,__file__,x_m,y_m
223,0,1,35.243,7.042,34.638,6.362,P2_02_04_11.csv,34.93607381250185,6.726110755572745
224,0,1,35.243,7.005,34.638,6.325,P2_02_04_11.csv,34.9364260042426,6.689873470328036
225,0,1,35.243,6.969,34.638,6.289,P2_02_04_11.csv,34.93697204807812,6.651747341040051
226,0,1,35.234,6.942,34.629,6.262,P2_02_04_11.csv,34.93427891074907,6.6159158673473994
227,0,1,35.234,6.906,34.629,6.226,P2_02_04_11.csv,34.93235789717253,6.5789165715654
228,0,1,35.234,6.869,34.629,6.189,P2_02_04_11.csv,34.931076970526014,6.540890726695795
229,0,1,35.189,6.815,34.485,5.844,P2_02_04_11.csv,34.89546106159254,6.442386794144071
230,0,1,35.189,6.77,34.531,5.699,P2_02_04_11.csv,34.876810996192354,6.336205264775347
231,0,1,35.154,6.579,34.549,5.899,P2_02_04_11.csv,34.86056739879246,6.262749480239772
232,0,1,35.154,6.543,34.549,5.863,P2_02_04_11.csv,34.84959214057637,6.201216108955362
233,0,1,35.145,6.507,34.54,5.826,P2_02_04_11.csv,34.839496722433175,6.149053937939034
234,0,1,35.136,6.461,34.531,5.781,P2_02_04_11.csv,34.83004379611657,6.100734199292126
235,0,1,35.136,6.416,34.531,5.736,P2_02_04_11.csv,34.824350647673405,6.055248627074275
236,0,1,35.199,6.67,34.531,5.645,P2_02_04_11.csv,34.83309706719586,6.058229699779777
237,0,1,35.163,6.488,34.558,5.808,P2_02_04_11.csv,34.839494569038465,6.064496718855264
238,0,1,35.217,6.534,34.531,5.645,P2_02_04_11.csv,34.85017965638388,6.053519800298878
239,0,1,35.172,6.425,34.567,5.745,P2_02_04_11.csv,34.857158861641715,6.047789648651612
240,0,1,35.163,6.389,34.558,5.708,P2_02_04_11.csv,34.859227321276435,6.033671633661216
241,0,1,35.164,6.352,34.559,5.672,P2_02_04_11.csv,34.86100297550272,6.012479879269617
242,0,1,35.164,6.316,34.559,5.636,P2_02_04_11.csv,34.862163461568926,5.985790398832522
243,0,1,35.155,6.28,34.55,5.599,P2_02_04_11.csv,34.85952520022861,5.954706015737553
244,0,1,35.146,6.253,34.541,5.572,P2_02_04_11.csv,34.853983264015156,5.923919290871605
245,0,1,35.146,6.071,34.415,5.354,P2_02_04_11.csv,34.82642437711547,5.829838628943109
246,0,1,35.137,6.071,34.424,5.309,P2_02_04_11.csv,34.80537714098176,5.752825605248526
0,1,1,37.17,16.57,36.47,15.616,P2_02_04_11.csv,36.82,16.093
1,1,1,37.234,16.524,36.47,15.516,P2_02_04_11.csv,36.841403973509934,16.04417218543046
2,1,1,37.243,16.434,36.488,15.444,P2_02_04_11.csv,36.8605350905201,15.968935519729332
3,1,1,37.234,16.398,36.507,15.417,P2_02_04_11.csv,36.87227242589828,15.91458628225975
4,1,1,37.207,16.416,36.489,15.381,P2_02_04_11.csv,36.86614347928752,15.883087193431248
5,1,1,37.216,16.389,36.48,15.399,P2_02_04_11.csv,36.8616893872013,15.865404380614631
6,1,1,37.207,16.344,36.471,15.354,P2_02_04_11.csv,36.85439535102449,15.837487702435954
7,1,1,37.189,16.371,36.525,15.309,P2_02_04_11.csv,36.85662826014702,15.818111297290711
8,1,1,37.207,16.434,36.489,15.173,P2_02_04_11.csv,36.85443223550008,15.793346757102812
9,1,1,37.208,16.317,36.489,15.282,P2_02_04_11.csv,36.85283942489921,15.777252711540193
10,1,1,37.199,16.29,36.489,15.309,P2_02_04_11.csv,36.84984223003315,15.768807304188378
11,1,1,37.199,16.308,36.489,15.282,P2_02_04_11.csv,36.84753045055019,15.76410308594339
12,1,1,37.199,16.263,36.489,15.236,P2_02_04_11.csv,36.84580607556231,15.746638203476289
13,1,1,37.199,16.218,36.489,15.191,P2_02_04_11.csv,36.84457822864889,15.719223309608068
14,1,1,37.181,16.191,36.471,15.164,P2_02_04_11.csv,36.83711602607019,15.690802044213791
15,1,1,37.163,16.146,36.453,15.119,P2_02_04_11.csv,36.82488606040942,15.655211583376472
16,1,1,37.181,16.101,36.472,15.074,P2_02_04_11.csv,36.822648237300065,15.61434599137355
17,1,1,37.163,16.056,36.454,15.029,P2_02_04_11.csv,36.814903265395415,15.569820666736137
18,1,1,37.164,16.029,36.454,15.002,P2_02_04_11.csv,36.80969001248505,15.52958653232392
19,1,1,37.164,15.965,36.454,14.939,P2_02_04_11.csv,36.80634455528466,15.479652225925602
20,1,1,37.164,15.938,36.454,14.912,P2_02_04_11.csv,36.80444383411205,15.435978146310907
21,1,1,37.146,15.893,36.436,14.866,P2_02_04_11.csv,36.796968481675776,15.390758556404743
22,1,1,37.128,15.848,36.418,14.821,P2_02_04_11.csv,36.78513824180204,15.344725533687287
23,1,1,37.029,15.803,36.319,14.776,P2_02_04_11.csv,36.740203169969206,15.298261070707161
24,1,1,37.057,15.623,36.275,14.596,P2_02_04_11.csv,36.703626679092196,15.201865923885597
25,1,1,37.066,15.65,36.293,14.488,P2_02_04_11.csv,36.68252375979374,15.11874078920128
26,1,1,36.994,15.397,36.285,14.361,P2_02_04_11.csv,36.65421344129479,14.992260073554862
27,1,1,37.03,15.533,36.32,14.497,P2_02_04_11.csv,36.64826019134843,14.953554018215662
28,1,1,37.03,15.479,36.32,14.442,P2_02_04_11.csv,36.64662640763382,14.913907063024903
29,1,1,37.039,15.506,36.329,14.469,P2_02_04_11.csv,36.651167573319775,14.902533973796
30,1,1,37.012,15.406,36.303,14.37,P2_02_04_11.csv,36.64687298686845,14.865420673987524
