time_step,object_id,user_type,tl_x,tl_y,br_x,br_y,__file__,x_m,y_m
144,0,1,30.605,10.237,29.501,9.437,P2_02_03_08.csv,30.052887314436454,9.859275154965507
145,0,1,30.549,10.228,29.444,9.429,P2_02_03_08.csv,30.00405975753015,9.845074879091499
146,0,1,30.511,10.2,29.406,9.401,P2_02_03_08.csv,29.95862350995486,9.824469872943526
147,0,1,30.455,10.182,29.35,9.383,P2_02_03_08.csv,29.90928273818763,9.802920764543158
148,0,1,30.417,10.155,29.312,9.355,P2_02_03_08.csv,29.863584229301722,9.777555107005691
149,0,1,30.379,10.165,29.274,9.365,P2_02_03_08.csv,29.820796817878136,9.763436160779934
150,0,1,30.342,10.156,29.237,9.356,P2_02_03_08.csv,29.780596293468285,9.75132875508047
151,0,1,30.304,10.175,29.199,9.375,P2_02_03_08.csv,29.741914518485068,9.751061378286147
152,0,1,30.267,10.157,29.162,9.357,P2_02_03_08.csv,29.704614407730833,9.746158275678416
153,0,1,30.229,10.167,29.124,9.367,P2_02_03_08.csv,29.667841719635504,9.74761117460373
154,0,1,30.173,10.167,29.068,9.368,P2_02_03_08.csv,29.62466813112086,9.750253296773579
155,0,1,30.135,10.158,29.03,9.359,P2_02_03_08.csv,29.583070793845817,9.74997346928235
156,0,1,30.097,10.149,28.992,9.35,P2_02_03_08.csv,29.54275439293128,9.74715611140021
157,0,1,30.041,10.16,28.936,9.36,P2_02_03_08.csv,29.496794361724817,9.749434915032293
158,0,1,30.003,10.141,28.898,9.342,P2_02_03_08.csv,29.45311005427944,9.74489231015873
159,0,1,29.966,10.151,28.861,9.351,P2_02_03_08.csv,29.41168277681814,9.745257484301746
160,0,1,29.928,10.161,28.823,9.361,P2_02_03_08.csv,29.371663477491083,9.749631159666674
161,0,1,29.872,10.171,28.767,9.371,P2_02_03_08.csv,29.326057144804167,9.756982497857525
162,0,1,29.834,10.106,28.73,9.465,P2_02_03_08.csv,29.28291850623688,9.76808321380952
163,0,1,29.797,10.116,28.692,9.475,P2_02_03_08.csv,29.241785776252122,9.780161966022495
164,0,1,29.759,10.126,28.655,9.485,P2_02_03_08.csv,29.20220804333626,9.792692998155603
165,0,1,29.722,10.154,28.617,9.513,P2_02_03_08.csv,29.163777088183817,9.811944810205459
166,0,1,29.684,10.145,28.579,9.504,P2_02_03_08.csv,29.125959735689197,9.822493239561311
167,0,1,29.646,10.155,28.542,9.514,P2_02_03_08.csv,29.08869958980647,9.832998918190167
168,0,1,29.609,10.165,28.504,9.524,P2_02_03_08.csv,29.05177215842841,9.843437428875887
169,0,1,29.571,10.175,28.467,9.534,P2_02_03_08.csv,29.015009280694763,9.853798693541002
170,0,1,29.534,10.166,28.429,9.525,P2_02_03_08.csv,28.978291719697438,9.857077447871779
171,0,1,29.477,10.176,28.373,9.535,P2_02_03_08.csv,28.934535559401475,9.861914344283289
172,0,1,29.44,10.167,28.335,9.526,P2_02_03_08.csv,28.8923283093495,9.861140113365138
173,0,1,29.402,10.177,28.297,9.536,P2_02_03_08.csv,28.851288580167903,9.863174959758364
174,0,1,29.346,10.168,28.241,9.527,P2_02_03_08.csv,28.80459109217032,9.860611048975903
175,0,1,29.223,10.104,28.202,9.378,P2_02_03_08.csv,28.74436549279963,9.818685585483138
176,0,1,29.251,10.066,28.165,9.416,P2_02_03_08.csv,28.702153277083514,9.786044937740295
177,0,1,29.213,10.067,28.127,9.416,P2_02_03_08.csv,28.661958600391653,9.762043735531089
178,0,1,29.157,10.049,28.07,9.398,P2_02_03_08.csv,28.61639130599597,9.738622786603745
179,0,1,29.138,10.03,28.052,9.38,P2_02_03_08.csv,28.580573622471743,9.715814539249324
180,0,1,29.1,10.012,28.014,9.361,P2_02_03_08.csv,28.545097600250795,9.69373541167911
181,0,1,29.062,10.013,27.976,9.362,P2_02_03_08.csv,28.509636730204054,9.679590350541433
182,0,1,29.006,10.013,27.92,9.362,P2_02_03_08.csv,28.467347325523196,9.671288842692555
183,0,1,28.987,10.013,27.901,9.363,P2_02_03_08.csv,28.43329898717649,9.66752039170168
184,0,1,28.931,10.014,27.844,9.363,P2_02_03_08.csv,28.391823280690673,9.666952872509139
185,0,1,28.893,10.015,27.807,9.364,P2_02_03_08.csv,28.351469855316616,9.668675308600626
186,0,1,28.856,10.015,27.769,9.364,P2_02_03_08.csv,28.31205166102913,9.671417337230247
187,0,1,28.818,10.016,27.731,9.365,P2_02_03_08.csv,28.273191958416334,9.674953866321353
188,0,1,28.78,10.016,27.694,9.365,P2_02_03_08.csv,28.234937490287724,9.678421747599735
189,0,1,28.724,9.998,27.637,9.347,P2_02_03_08.csv,28.19012002195566,9.674934395992429
190,0,1,28.667,9.999,27.58,9.348,P2_02_03_08.csv,28.14004665996345,9.672908043848102
191,0,1,28.63,9.999,27.543,9.348,P2_02_03_08.csv,28.093478548244867,9.671675813981055
192,0,1,28.592,10.0,27.505,9.349,P2_02_03_08.csv,28.049514899526656,9.671411517819756
193,0,1,28.554,10.0,27.467,9.349,P2_02_03_08.csv,28.00766932722419,9.671490060160048
194,0,1,28.517,10.019,27.43,9.368,P2_02_03_08.csv,27.967835162810527,9.678783840032953
195,0,1,28.479,10.02,27.392,9.369,P2_02_03_08.csv,27.929127330735508,9.684926465764464
196,0,1,28.442,10.039,27.355,9.388,P2_02_03_08.csv,27.891555494974117,9.69657009667652
197,0,1,28.385,10.039,27.298,9.388,P2_02_03_08.csv,27.847372538839966,9.705266050258727
198,0,1,28.329,10.04,27.241,9.389,P2_02_03_08.csv,27.79818185345892,9.711778841829696
0,2,1,38.326,11.36,37.257,10.667,P2_02_03_08.csv,37.7915,11.0135
1,2,1,38.354,11.379,37.239,10.658,P2_02_03_08.csv,37.79484437086092,11.016844370860927
2,2,1,38.308,11.379,37.192,10.658,P2_02_03_08.csv,37.76724278080928,11.018506137094535
3,2,1,38.261,11.38,37.146,10.659,P2_02_03_08.csv,37.72647972115181,11.019788941027286
4,2,1,38.243,11.38,37.127,10.659,P2_02_03_08.csv,37.69525024610195,11.020383113315054
5,2,1,38.187,11.381,37.071,10.66,P2_02_03_08.csv,37.65160763913948,11.021109678004558
6,2,1,38.15,11.381,37.034,10.66,P2_02_03_08.csv,37.60948883245774,11.021479604270299
7,2,1,38.112,11.382,36.997,10.661,P2_02_03_08.csv,37.56820750021954,11.022050205473327
8,2,1,38.047,11.383,36.931,10.661,P2_02_03_08.csv,37.516449437748975,11.022557638801503
9,2,1,38.001,11.383,36.885,10.662,P2_02_03_08.csv,37.465055241828004,11.023024616903383
10,2,1,37.982,11.383,36.866,10.662,P2_02_03_08.csv,37.42431495475263,11.023278242153978
