time_step,object_id,user_type,tl_x,tl_y,br_x,br_y,__file__,x_m,y_m
150,0,1,39.992,13.216,40.548,13.814,P2_01_02_14.csv,40.26903439621085,13.515187749861516
151,0,1,40.004,13.229,40.561,13.827,P2_01_02_14.csv,40.281691130065546,13.528140868288224
152,0,1,40.017,13.241,40.573,13.839,P2_01_02_14.csv,40.29435434726172,13.54073139229402
153,0,1,40.029,13.254,40.585,13.852,P2_01_02_14.csv,40.30682434587236,13.55341477152525
154,0,1,40.041,13.266,40.598,13.864,P2_01_02_14.csv,40.31931936222691,13.565813242427703
155,0,1,40.054,13.279,40.61,13.877,P2_01_02_14.csv,40.331830568603046,13.578368872478496
156,0,1,40.066,13.291,40.623,13.889,P2_01_02_14.csv,40.344351105556335,13.590690340492081
157,0,1,40.078,13.303,40.635,13.902,P2_01_02_14.csv,40.35669155811772,13.603022779623226
158,0,1,40.155,12.993,41.009,13.803,P2_01_02_14.csv,40.447605792849004,13.535370533891754
159,0,1,40.291,13.118,40.847,13.716,P2_01_02_14.csv,40.51088659965489,13.488750972631953
160,0,1,40.303,13.13,40.86,13.728,P2_01_02_14.csv,40.5600626341412,13.458042648233913
161,0,1,40.316,13.142,40.872,13.741,P2_01_02_14.csv,40.5974200288968,13.440957049661895
162,0,1,40.328,13.155,40.885,13.753,P2_01_02_14.csv,40.62534110377186,13.434822395885545
163,0,1,40.34,13.167,40.897,13.766,P2_01_02_14.csv,40.64589527198437,13.43708184482585
0,1,2,18.567,13.248,20.15,13.828,P2_01_02_14.csv,19.3585,13.538
1,1,2,18.517,13.223,20.176,13.829,P2_01_02_14.csv,19.350473509933774,13.529973509933775
2,1,2,18.72,13.211,20.378,13.816,P2_01_02_14.csv,19.473922467699207,13.518118777348045
3,1,2,18.91,13.199,20.568,13.804,P2_01_02_14.csv,19.645687461267293,13.505548000792073
4,1,2,19.112,13.199,20.77,13.805,P2_01_02_14.csv,19.84115356962876,13.49939000249539
5,1,2,19.314,13.187,20.972,13.793,P2_01_02_14.csv,20.04645408977803,13.490643938930166
6,1,2,19.504,13.175,21.162,13.781,P2_01_02_14.csv,20.25098537922876,13.48042924890223
7,1,2,19.706,13.163,21.364,13.769,P2_01_02_14.csv,20.459509772297547,13.469326013854312
8,1,2,19.921,13.151,21.578,13.757,P2_01_02_14.csv,20.675229942983975,13.457654628161169
9,1,2,20.098,13.139,21.755,13.745,P2_01_02_14.csv,20.881065836273546,13.445610461176924
10,1,2,20.3,13.14,21.957,13.745,P2_01_02_14.csv,21.088678039495633,13.438041606741466
11,1,2,20.515,13.128,22.172,13.733,P2_01_02_14.csv,21.301990175016915,13.429150326747328
12,1,2,20.705,13.116,22.361,13.721,P2_01_02_14.csv,21.509644171412393,13.419210041976763
13,1,2,20.907,13.104,22.563,13.709,P2_01_02_14.csv,21.717026668855226,13.408453558314628
14,1,2,21.121,13.117,22.777,13.722,P2_01_02_14.csv,21.928266388403774,13.406309225850412
15,1,2,21.311,13.092,22.967,13.697,P2_01_02_14.csv,22.133314882520057,13.396779889031983
16,1,2,21.513,13.093,23.168,13.698,P2_01_02_14.csv,22.337506353181755,13.390952852818918
17,1,2,21.727,13.094,23.383,13.698,P2_01_02_14.csv,22.545737908658385,13.38782097428683
18,1,2,21.929,13.082,23.584,13.686,P2_01_02_14.csv,22.752223242491738,13.382068751001784
19,1,2,22.131,13.07,23.786,13.674,P2_01_02_14.csv,22.957394346083717,13.374165865773541
20,1,2,22.333,13.083,23.988,13.687,P2_01_02_14.csv,23.16148388572849,13.373799336923703
21,1,2,22.547,13.071,24.202,13.675,P2_01_02_14.csv,23.369149741797326,13.370032842638404
22,1,2,22.749,13.059,24.403,13.663,P2_01_02_14.csv,23.574967104902022,13.363466135419836
23,1,2,22.951,13.072,24.605,13.676,P2_01_02_14.csv,23.7794590139749,13.36391799958586
24,1,2,23.165,13.06,24.819,13.664,P2_01_02_14.csv,23.987340655565742,13.360579799851697
25,1,2,23.367,13.06,25.02,13.665,P2_01_02_14.csv,24.193239595575964,13.358769551183242
26,1,2,23.593,13.073,25.247,13.678,P2_01_02_14.csv,24.40675462610679,13.362716074716818
27,1,2,23.782,13.061,25.436,13.666,P2_01_02_14.csv,24.612283639819175,13.36179902222432
28,1,2,23.996,13.062,25.65,13.666,P2_01_02_14.csv,24.820674897252765,13.361539567658
29,1,2,24.223,13.075,25.876,13.679,P2_01_02_14.csv,25.03592734506162,13.366364188747088
30,1,2,24.424,13.063,26.077,13.667,P2_01_02_14.csv,25.247003525645813,13.3658308697372
31,1,2,24.626,13.064,26.278,13.668,P2_01_02_14.csv,25.454826911556548,13.365796847671946
32,1,2,24.877,13.102,26.529,13.706,P2_01_02_14.csv,25.6783443173116,13.379801596153175
33,1,2,25.054,13.065,26.706,13.669,P2_01_02_14.csv,25.8866704110729,13.376924276965797
34,1,2,25.255,13.065,26.907,13.669,P2_01_02_14.csv,26.091765474196364,13.37431925009179
35,1,2,25.456,13.053,27.108,13.657,P2_01_02_14.csv,26.29449536982827,13.367668871668208
36,1,2,25.682,13.079,27.334,13.683,P2_01_02_14.csv,26.504811812847475,13.372049634058316
37,1,2,25.884,13.079,27.535,13.683,P2_01_02_14.csv,26.71213107199121,13.375526422654978
38,1,2,26.11,13.093,27.761,13.696,P2_01_02_14.csv,26.926128612174168,13.383133536492608
39,1,2,26.311,13.081,27.962,13.684,P2_01_02_14.csv,27.136078743192463,13.384414901111423
40,1,2,26.525,13.081,28.176,13.685,P2_01_02_14.csv,27.34755547646486,13.385256038369095
41,1,2,26.738,13.082,28.389,13.686,P2_01_02_14.csv,27.55982777514378,13.385976492055821
42,1,2,27.065,13.083,28.753,13.686,P2_01_02_14.csv,27.821511078291294,13.386458624820934
43,1,2,27.077,13.095,28.728,13.699,P2_01_02_14.csv,27.991270328798066,13.391215957435044
44,1,2,27.303,13.108,28.954,13.712,P2_01_02_14.csv,28.174711503690727,13.39947182105891
45,1,2,27.479,13.096,29.129,13.7,P2_01_02_14.csv,28.35155312959782,13.40109614460601
46,1,2,27.693,13.109,29.343,13.713,P2_01_02_14.csv,28.53831619264224,13.406668519138664
47,1,2,28.082,13.11,29.832,13.689,P2_01_02_14.csv,28.816461327712673,13.406290702165082
48,1,2,28.095,13.11,29.744,13.701,P2_01_02_14.csv,28.989398964963392,13.407724741909409
49,1,2,28.558,13.149,30.296,13.69,P2_01_02_14.csv,29.280131318263184,13.413614911477818
50,1,2,28.571,13.137,30.22,13.715,P2_01_02_14.csv,29.463730509213786,13.420197518357963
51,1,2,29.01,13.175,30.684,13.704,P2_01_02_14.csv,29.740679782918924,13.429791510878628
52,1,2,28.985,13.163,30.634,13.728,P2_01_02_14.csv,29.910143620537454,13.438831838086701
53,1,2,29.211,13.176,30.859,13.741,P2_01_02_14.csv,30.09227055864818,13.449861862848218
54,1,2,29.411,13.189,31.06,13.754,P2_01_02_14.csv,30.27662094607729,13.462304535835822
55,1,2,29.637,13.202,31.285,13.767,P2_01_02_14.csv,30.472875356307696,13.47568331557603
56,1,2,29.85,13.227,31.498,13.793,P2_01_02_14.csv,30.674360076453077,13.494231554914611
57,1,2,30.05,13.24,31.698,13.806,P2_01_02_14.csv,30.875268790672727,13.511987120264042
