time_step,object_id,user_type,tl_x,tl_y,br_x,br_y,__file__,x_m,y_m
62,0,1,30.724,13.175,31.756,13.969,P2_01_02_04.csv,31.254453782015133,13.560909717598808
63,0,1,30.761,13.175,31.792,13.969,P2_01_02_04.csv,31.292103595847035,13.566734522640676
64,0,1,30.809,13.175,31.84,13.969,P2_01_02_04.csv,31.33232959376152,13.57083017176049
65,0,1,30.845,13.187,31.876,13.981,P2_01_02_04.csv,31.370375421840997,13.577932995669606
66,0,1,30.881,13.175,31.9,13.957,P2_01_02_04.csv,31.404670209291922,13.576262807952684
68,0,1,30.893,13.187,31.912,13.969,P2_01_02_04.csv,31.429619316743974,13.57881719701759
69,0,1,30.917,13.187,31.937,13.969,P2_01_02_04.csv,31.452248072283197,13.580364887262812
70,0,1,30.942,13.187,31.961,13.969,P2_01_02_04.csv,31.47356063804573,13.581154062621264
71,0,1,30.978,13.175,31.997,13.957,P2_01_02_04.csv,31.498535425868365,13.57697743753871
72,0,1,31.014,13.175,32.033,13.957,P2_01_02_04.csv,31.526698235705776,13.57346846178875
73,0,1,31.05,13.175,32.069,13.957,P2_01_02_04.csv,31.557496393474096,13.570659788770119
74,0,1,31.099,13.175,32.118,13.957,P2_01_02_04.csv,31.59516451796618,13.568516390290977
75,0,1,31.123,13.175,32.142,13.957,P2_01_02_04.csv,31.628852966453376,13.566963293017183
76,0,1,31.171,13.175,32.19,13.957,P2_01_02_04.csv,31.668107663725323,13.565906262723734
77,0,1,31.207,13.163,32.226,13.945,P2_01_02_04.csv,31.707147034943706,13.560822157459604
78,0,1,31.243,13.163,32.262,13.945,P2_01_02_04.csv,31.745808973865223,13.55707043585528
79,0,1,31.292,13.163,32.311,13.945,P2_01_02_04.csv,31.788814051328632,13.55445796031045
80,0,1,31.328,13.151,32.347,13.933,P2_01_02_04.csv,31.83024441803113,13.548348045861184
81,0,1,31.376,13.151,32.395,13.933,P2_01_02_04.csv,31.874673412548532,13.543986387509864
82,0,1,31.425,13.151,32.443,13.933,P2_01_02_04.csv,31.921463560206107,13.541074983868443
83,0,1,31.473,13.139,32.492,13.921,P2_01_02_04.csv,31.9698801929645,13.53488623675521
84,0,1,31.509,13.14,32.528,13.921,P2_01_02_04.csv,32.01472169342325,13.530775301817915
85,0,1,31.545,13.128,32.564,13.909,P2_01_02_04.csv,32.05660366019257,13.52373390258512
86,0,1,31.594,13.128,32.612,13.909,P2_01_02_04.csv,32.10075845822163,13.518872709653245
87,0,1,31.63,13.128,32.649,13.909,P2_01_02_04.csv,32.142269139441254,13.515774158163069
88,0,1,31.654,13.128,32.673,13.91,P2_01_02_04.csv,32.17710384991472,13.514218925717657
89,0,1,31.69,13.128,32.709,13.91,P2_01_02_04.csv,32.211287289332404,13.513616967613958
90,0,1,31.726,13.128,32.745,13.91,P2_01_02_04.csv,32.24520390768219,13.513664653405693
91,0,1,31.774,13.14,32.793,13.922,P2_01_02_04.csv,32.2835418493136,13.518542914875056
92,0,1,31.811,13.08,32.89,13.946,P2_01_02_04.csv,32.33244377372666,13.515976055870018
94,0,1,31.847,13.128,32.866,13.91,P2_01_02_04.csv,32.366963008858725,13.516331217048366
95,0,1,31.895,13.128,32.914,13.91,P2_01_02_04.csv,32.40562107615192,13.516767483992595
96,0,1,31.931,13.128,32.95,13.91,P2_01_02_04.csv,32.44321007509093,13.517220290418775
97,0,1,32.04,13.116,33.251,13.946,P2_01_02_04.csv,32.54230588501623,13.522071796063525
98,0,1,32.124,13.14,33.155,13.922,P2_01_02_04.csv,32.61085362524918,13.525844010793012
99,0,1,32.16,13.14,33.191,13.922,P2_01_02_04.csv,32.66967756485886,13.52863513209641
100,0,1,32.221,13.152,33.251,13.934,P2_01_02_04.csv,32.72958206800658,13.535009341886356
101,0,1,32.257,13.152,33.287,13.934,P2_01_02_04.csv,32.78118324700857,13.539668367680939
102,0,1,32.317,13.152,33.348,13.934,P2_01_02_04.csv,32.835335642091415,13.542874390232225
103,0,1,32.341,13.152,33.372,13.934,P2_01_02_04.csv,32.878145955874885,13.544908376583038
104,0,1,32.377,13.152,33.408,13.934,P2_01_02_04.csv,32.91672551545945,13.546040829511874
105,0,1,32.425,13.164,33.456,13.946,P2_01_02_04.csv,32.95685341781769,13.55093838816284
106,0,1,32.462,13.164,33.492,13.946,P2_01_02_04.csv,32.99434439738128,13.554353000483685
107,0,1,32.486,13.164,33.516,13.946,P2_01_02_04.csv,33.025483334287976,13.556560099570033
108,0,1,32.522,13.128,33.541,13.898,P2_01_02_04.csv,33.0544413744157,13.542344689250516
110,0,1,32.534,13.14,33.553,13.91,P2_01_02_04.csv,33.0753244049719,13.535462951584261
111,0,1,32.558,13.14,33.577,13.91,P2_01_02_04.csv,33.09482800329954,13.530287079781179
112,0,1,32.606,13.14,33.625,13.91,P2_01_02_04.csv,33.122666480808086,13.526599394686764
113,0,1,32.643,13.14,33.661,13.91,P2_01_02_04.csv,33.153128928358974,13.524144228215789
114,0,1,32.679,13.14,33.697,13.91,P2_01_02_04.csv,33.18554329628384,13.522662243522388
115,0,1,32.715,13.14,33.734,13.91,P2_01_02_04.csv,33.21965917874941,13.521912393296317
116,0,1,32.751,13.141,33.77,13.91,P2_01_02_04.csv,33.254854338190036,13.521868672281183
117,0,1,32.799,13.141,33.818,13.91,P2_01_02_04.csv,33.29521904425853,13.522129598664806
118,0,1,32.835,13.141,33.854,13.91,P2_01_02_04.csv,33.33502978473362,13.522562121156712
119,0,1,32.884,13.141,33.902,13.91,P2_01_02_04.csv,33.37879659439838,13.523068608440859
120,0,1,32.92,13.141,33.938,13.91,P2_01_02_04.csv,33.42082842300703,13.523581547637566
121,0,1,32.968,13.141,33.987,13.91,P2_01_02_04.csv,33.46589425243267,13.524057804301863
122,0,1,33.004,13.141,34.023,13.91,P2_01_02_04.csv,33.50853977245308,13.52447306168709
123,0,1,33.04,13.141,34.059,13.91,P2_01_02_04.csv,33.549129296490996,13.524816815010768
124,0,1,33.076,13.141,34.095,13.91,P2_01_02_04.csv,33.588056180284816,13.525088113832934
