simulation_id,distance_min,angle_at_min,relative_speed_mean,cyclist_speed_mean,pedestrian_speed_mean,cyclist_speed_max,distance_mean,angle_mean,heading_mean,cyclist_delta_v_mean,pedestrian_delta_v_mean,cyclist_delta_v_abs_mean,pedestrian_delta_v_abs_mean,cyclist_acc_mean,pedestrian_acc_mean,cyclist_acc_mean_positive,pedestrian_acc_mean_positive,cyclist_dec_mean,pedestrian_dec_mean,model,speed_type,sfm,angle_increase_distance
19,1.117112,96.001814,6.606491275321553,5.063787821917808,1.5449703698630133,6.5,16.450042721461188,69.92988001826484,0.5446859038025306,0.0002614977168949776,0.0010200958904109593,0.054565278538812795,0.013378086757990869,0.6684258220752121,0.17612041421900415,0.943970949201494,0.5474531631691657,-0.08056795409926303,-0.021698898313282512,Moussaid,Fixed,Without SFM,12.987338
20,1.255078,83.595928,6.146136252310048,5.067313511312217,1.081340447963801,6.5,15.950745217194573,64.15076795475112,1.2228063822622175,0.0003721447963800874,-0.002240158371040723,0.05454168325791855,0.012442104072398192,0.6757754902696517,0.11933895023919994,0.7547231126208174,0.25854305711359865,-0.13072012706618066,-0.04756013743471238,Moussaid,Fixed,Without SFM,12.203476
1,1.351168,91.419828,5.561092622845048,4.180242544401545,1.384086583011583,4.975545,15.9293826988417,73.78469461003861,-0.3881341407977338,0.017347073643410853,0.005312205426356589,0.01825293410852713,0.005584391472868219,0.4336667159727847,0.13280732605667483,0.6308101826346565,0.25465321047189526,-0.053117100336891446,-0.020901260059510336,Moussaid,Random,SFM,11.667964
2,1.496693,89.787581,5.406804615726422,3.8164136167247387,1.5928100801393728,4.419557,16.64679417421603,81.50732772473867,0.19529251809918718,-0.0021383170731707336,0.0006971916376306628,0.029537641114982575,0.010713198606271774,0.33109755235062716,0.13519089050687885,0.5256273145696855,0.4134711262795837,-0.07260689555335985,-0.03879738047644666,Moussaid,Random,SFM,11.387745
3,1.529924,91.193757,5.144509928207908,3.5631093820598,1.5842255249169435,4.109851,16.444066777408636,82.47824042857144,0.39779935977751707,-0.0008371993355481758,4.704651162790654e-05,0.026151186046511624,0.010976435215946843,0.2957471439068762,0.1299715513356259,0.41772762057700635,0.246876156174373,-0.1296251494914109,-0.042795587004932086,Moussaid,Random,SFM,10.417524
4,1.283674,83.601623,4.99293729084808,3.2828829382716056,1.7131771697530866,3.716509,17.141428706790123,87.67336997222222,1.519664710888309,-0.0012988518518518512,0.00036862654320987676,0.023472734567901235,0.01035212037037037,0.24300309805577366,0.13015843156906426,0.4100806527036489,0.5496413287282041,-0.11908235668847783,-0.030495930271982892,Moussaid,Random,SFM,10.016625
5,1.316753,83.538801,5.852216111452895,4.486041080321286,1.367297096385542,5.414451,16.158773136546184,74.02738023293172,0.27585342344731073,0.006929429718875502,-0.0014082891566265063,0.03348556626506024,0.012509710843373493,0.4924323376119839,0.13537901176619063,0.5933542868686025,0.3926598711071074,-0.08820713196554758,-0.025596809928605455,Moussaid,Random,SFM,9.780165
6,1.346363,88.445772,5.940043876775934,4.2616128725868725,1.680765223938224,5.119779,16.720619386100385,78.31792631660231,-0.06564681246765194,-0.0018350154440154472,0.001318984555984556,0.03811333204633204,0.011928397683397684,0.42320996869343064,0.16219378416590244,0.7577609752790017,0.4612260223115003,-0.09013298019134157,-0.026843332606084295,Moussaid,Random,SFM,10.295683
7,1.45713,91.335988,4.928317478631145,3.5067255728155335,1.4256455307443365,3.996091,16.16092503883495,81.4486403398058,1.504917480115097,-0.003052074433656961,-0.0010218446601941743,0.026465446601941743,0.010307391585760517,0.27883089176993153,0.11006816375112416,0.49688716160600005,0.2598913214836724,-0.09292864903006902,-0.021309652478729124,Moussaid,Random,SFM,8.283498
8,1.198412,84.626348,5.638127425765405,4.292182449438202,1.3481254981273407,5.111523,16.399328172284644,78.61449438202247,0.6116039100186951,0.004177647940074907,-0.0002645205992509367,0.03177044194756555,0.010774048689138581,0.4281547318026855,0.12112075579137199,0.5062305180541002,0.2898944865198278,-0.19514894439671493,-0.03008781398464657,Moussaid,Random,SFM,11.248673
